ListingId	UpdateOnDate	Address	NewPrice
1318149957011	19/05/2023	3-240-bunda-street-canberra-canberra	$550 per week
1318155973111	19/05/2023	33-charles-perkins-circuit-bonner-canberra	$740 per week
1318160137511	19/05/2023	no-street-name-provided-downer-canberra	$720 per week
1318052805811	19/05/2023	1a-83-cooyong-street-reid-canberra	$590 per week
1318149957011	19/05/2023	3-240-bunda-street-canberra-canberra	$550 per week
1318155973111	19/05/2023	33-charles-perkins-circuit-bonner-canberra	$740 per week
1318160137511	19/05/2023	no-street-name-provided-downer-canberra	$720 per week
1318156736911	20/05/2023	711-25-challis-street-dickson-canberra	$495 per week
1318156736911	20/05/2023	711-25-challis-street-dickson-canberra	$495 per week
1318130353711	21/05/2023	148-monaro-crescent-red-hill-canberra	$380 per week
1318130353711	21/05/2023	148-monaro-crescent-red-hill-canberra	$380 per week
1318135004311	22/05/2023	27-galway-place-deakin-canberra	$1,250 per week
1318138687811	22/05/2023	23-chuditch-street-throsby-canberra	$820 per week
1318139900911	22/05/2023	124-41-philip-hodgins-street-wright-canberra	$430 pw
1318140938811	22/05/2023	ruth-bedford-street-franklin-canberra	$750 per week
1318143105511	22/05/2023	55-77-northbourne-avenue-turner-canberra	$650 per week
1318143452711	22/05/2023	13-abbott-street-yarralumla-canberra	$795 per week
1318144593811	22/05/2023	4a-kershaw-place-page-canberra	$540 per week
1318147151311	22/05/2023	75-lowanna-street-braddon-canberra	$600 per week
1318149354611	22/05/2023	56-southwell-street-weetangera-canberra	$750 per week
1318149766511	22/05/2023	317-2-terry-connolly-street-coombs-canberra	$500 per week
1318151216711	22/05/2023	20-perry-drive-chapman-canberra	$720 pw
1318151575111	22/05/2023	211-19-marcus-clarke-canberra-canberra	$615 Per Week
1318152776011	22/05/2023	22-alan-watt-crescent-casey-canberra	$800 per week
1318152977111	22/05/2023	19-135-easty-street-phillip-canberra	$645 pw
1318153146811	22/05/2023	10-diamantina-crescent-kaleen-canberra	$710 per week
1318153222011	22/05/2023	902-1-grazier-lane-belconnen-canberra	$555 pw
1318153398811	22/05/2023	19-maranboy-street-fisher-canberra	$630 per week
1318155311211	22/05/2023	315-27-lonsdale-street-braddon-canberra	$550 per week
1318155792311	22/05/2023	266-goyder-street-narrabundah-canberra	$650 per week
1318155853211	22/05/2023	17-19-fawkner-street-braddon-canberra	$495 Per Week
1318157003411	22/05/2023	3-randell-street-dickson-canberra	$750 per week
1318157139311	22/05/2023	6-golgerth-street-denman-prospect-canberra	$820 per week
1318157824411	22/05/2023	unit-102-72-wentworth-ave-kingston-canberra	$450 per week
1318157916711	22/05/2023	2212-120-eastern-valley-way-belconnen-canberra	$480 per week
1318158115711	22/05/2023	15-2-ranken-pl-belconnen-canberra	$500 per week
1318158348111	22/05/2023	29-sprent-street-narrabundah-canberra	$860 per week
1318158852411	22/05/2023	6-17-19-oxley-street-griffith-canberra	$470.00 per week
1318158928011	22/05/2023	37-12-dulcie-holland-crescent-moncrieff-canberra	$525 per week
1318158934611	22/05/2023	5-75-torrens-street-braddon-canberra	$625 per week
1318159274311	22/05/2023	3-11-dickins-st-forde-canberra	$650 per week
1318159278611	22/05/2023	2-38-watson-street-turner-canberra	$790 per week
1318159603611	22/05/2023	23-holyman-street-scullin-canberra	$685pw
1318159627311	22/05/2023	21-ogilby-crescent-page-canberra	$610pw
1318159736711	22/05/2023	1301-6-grazier-lane-belconnen-canberra	$460 per week
1318160348411	22/05/2023	3-peel-street-o-connor-canberra	$650 pw
1318160495311	22/05/2023	4-7-wise-street-braddon-canberra	$590 Per Week
1318135004311	22/05/2023	27-galway-place-deakin-canberra	$1,250 per week
1318138687811	22/05/2023	23-chuditch-street-throsby-canberra	$820 per week
1318139900911	22/05/2023	124-41-philip-hodgins-street-wright-canberra	$430 pw
1318140938811	22/05/2023	ruth-bedford-street-franklin-canberra	$750 per week
1318143105511	22/05/2023	55-77-northbourne-avenue-turner-canberra	$650 per week
1318143452711	22/05/2023	13-abbott-street-yarralumla-canberra	$795 per week
1318144593811	22/05/2023	4a-kershaw-place-page-canberra	$540 per week
1318147151311	22/05/2023	75-lowanna-street-braddon-canberra	$600 per week
1318149354611	22/05/2023	56-southwell-street-weetangera-canberra	$750 per week
1318149766511	22/05/2023	317-2-terry-connolly-street-coombs-canberra	$500 per week
1318151216711	22/05/2023	20-perry-drive-chapman-canberra	$720 pw
1318151575111	22/05/2023	211-19-marcus-clarke-canberra-canberra	$615 Per Week
1318152776011	22/05/2023	22-alan-watt-crescent-casey-canberra	$800 per week
1318152977111	22/05/2023	19-135-easty-street-phillip-canberra	$645 pw
1318153146811	22/05/2023	10-diamantina-crescent-kaleen-canberra	$710 per week
1318153222011	22/05/2023	902-1-grazier-lane-belconnen-canberra	$555 pw
1318153398811	22/05/2023	19-maranboy-street-fisher-canberra	$630 per week
1318155311211	22/05/2023	315-27-lonsdale-street-braddon-canberra	$550 per week
1318155792311	22/05/2023	266-goyder-street-narrabundah-canberra	$650 per week
1318155853211	22/05/2023	17-19-fawkner-street-braddon-canberra	$495 Per Week
1318157003411	22/05/2023	3-randell-street-dickson-canberra	$750 per week
1318157139311	22/05/2023	6-golgerth-street-denman-prospect-canberra	$820 per week
1318157824411	22/05/2023	unit-102-72-wentworth-ave-kingston-canberra	$450 per week
1318157916711	22/05/2023	2212-120-eastern-valley-way-belconnen-canberra	$480 per week
1318158115711	22/05/2023	15-2-ranken-pl-belconnen-canberra	$500 per week
1318158348111	22/05/2023	29-sprent-street-narrabundah-canberra	$860 per week
1318158852411	22/05/2023	6-17-19-oxley-street-griffith-canberra	$470.00 per week
1318158928011	22/05/2023	37-12-dulcie-holland-crescent-moncrieff-canberra	$525 per week
1318158934611	22/05/2023	5-75-torrens-street-braddon-canberra	$625 per week
1318159274311	22/05/2023	3-11-dickins-st-forde-canberra	$650 per week
1318159278611	22/05/2023	2-38-watson-street-turner-canberra	$790 per week
1318159603611	22/05/2023	23-holyman-street-scullin-canberra	$685pw
1318159627311	22/05/2023	21-ogilby-crescent-page-canberra	$610pw
1318159736711	22/05/2023	1301-6-grazier-lane-belconnen-canberra	$460 per week
1318160348411	22/05/2023	3-peel-street-o-connor-canberra	$650 pw
1318160495311	22/05/2023	4-7-wise-street-braddon-canberra	$590 Per Week
1318132364811	23/03/2023	4-crampton-place-fadden-canberra	$760 per week
1318139232611	23/05/2023	10-lochee-place-stirling-canberra	$850 per week
1318145385311	23/05/2023	38-hawkesbury-crescent-farrer-canberra	$750 per week
1318147445511	23/05/2023	28-holmes-cres-campbell-canberra	$1,690 per week
1318148136411	23/05/2023	34b-gooreen-street-braddon-canberra	$850 per week
1318148859111	23/05/2023	20-56-kunapalari-street-throsby-canberra	$599 per week
1318148868711	23/05/2023	63-36-dulcie-holland-crescent-moncrieff-canberra	$570 per week
1318149563311	23/05/2023	43-cazneaux-crescent-weston-canberra	$625 pw
1318154780911	23/05/2023	121-8-veryard-lane-belconnen-canberra	$530 per week
1318155133011	23/05/2023	12-stang-place-macgregor-canberra	$550 per week
1318155792411	23/05/2023	502-8-cape-street-dickson-canberra	$650 per week
1318156480711	23/05/2023	46-30-bluebell-street-o-connor-canberra	$600 per week
1318157341211	23/05/2023	1-9-enderby-street-mawson-canberra	$1050 per week
1318158042111	23/05/2023	318-25-edinburgh-avenue-acton-canberra	$550 per week
1318158107011	23/05/2023	6-swainsona-street-o-connor-canberra	$600 per week
1318158480811	23/05/2023	4-26-disney-court-belconnen-canberra	$440-$460
1318158482611	23/05/2023	50-67-negus-crescent-watson-canberra	$695 per week
1318158882411	23/05/2023	1-15-berrigan-crescent-o-connor-canberra	$480 per week
1318159125511	23/05/2023	7-embley-street-holder-canberra	$620 per week
1318159346211	23/05/2023	56-wanderer-court-amaroo-canberra	$620 per week
1318159371811	23/05/2023	1001-39-london-circuit-city-canberra	$950 per week
1318159992711	23/05/2023	108-100-gungahlin-place-gungahlin-canberra	$515 per week
1318161104711	23/05/2023	3-42-dengate-crescent-moncrieff-canberra	$730 per week
1318162842811	23/05/2023	23-351-mirrabei-drive-moncrieff-canberra	$560 per week
1318139232611	23/05/2023	10-lochee-place-stirling-canberra	$850 per week
1318145385311	23/05/2023	38-hawkesbury-crescent-farrer-canberra	$750 per week
1318147445511	23/05/2023	28-holmes-cres-campbell-canberra	$1,690 per week
1318148136411	23/05/2023	34b-gooreen-street-braddon-canberra	$850 per week
1318148859111	23/05/2023	20-56-kunapalari-street-throsby-canberra	$599 per week
1318148868711	23/05/2023	63-36-dulcie-holland-crescent-moncrieff-canberra	$570 per week
1318149563311	23/05/2023	43-cazneaux-crescent-weston-canberra	$625 pw
1318154780911	23/05/2023	121-8-veryard-lane-belconnen-canberra	$530 per week
1318155133011	23/05/2023	12-stang-place-macgregor-canberra	$550 per week
1318155792411	23/05/2023	502-8-cape-street-dickson-canberra	$650 per week
1318156480711	23/05/2023	46-30-bluebell-street-o-connor-canberra	$600 per week
1318157341211	23/05/2023	1-9-enderby-street-mawson-canberra	$1050 per week
1318158042111	23/05/2023	318-25-edinburgh-avenue-acton-canberra	$550 per week
1318158107011	23/05/2023	6-swainsona-street-o-connor-canberra	$600 per week
1318158480811	23/05/2023	4-26-disney-court-belconnen-canberra	$440-$460
1318158482611	23/05/2023	50-67-negus-crescent-watson-canberra	$695 per week
1318158882411	23/05/2023	1-15-berrigan-crescent-o-connor-canberra	$480 per week
1318159125511	23/05/2023	7-embley-street-holder-canberra	$620 per week
1318159346211	23/05/2023	56-wanderer-court-amaroo-canberra	$620 per week
1318159371811	23/05/2023	1001-39-london-circuit-city-canberra	$950 per week
1318159992711	23/05/2023	108-100-gungahlin-place-gungahlin-canberra	$515 per week
1318161104711	23/05/2023	3-42-dengate-crescent-moncrieff-canberra	$730 per week
1318162842811	23/05/2023	23-351-mirrabei-drive-moncrieff-canberra	$560 per week
1318068670511	24/05/2023	54-maribyrnong-avenue-kaleen-canberra	$480 per week
1318124409011	24/05/2023	2b-mcglashan-street-taylor-canberra	$320 per week
1318141214411	24/05/2023	14-weld-street-yarralumla-canberra	$2000 per week
1318149968911	24/05/2023	59-bilin-bilin-street-bonner-canberra	$750 per week
1318151541411	24/05/2023	53-zanci-street-crace-canberra	$720 pw
1318151622111	24/05/2023	19-galaxias-street-throsby-canberra	$800 per week
1318155757511	24/05/2023	31-15-stockman-street-lawson-canberra	$570 per week
1318157361111	24/05/2023	72-tay-street-watson-canberra	$520 per week
1318158044911	24/05/2023	8a-dalyell-street-chisholm-canberra	$645 per week
1318158093511	24/05/2023	19-berenice-street-taylor-canberra	$600 Per Week
1318158917111	24/05/2023	2-barlee-place-stirling-canberra	$580 per week
1318158985911	24/05/2023	6-wildman-street-franklin-canberra	$610 per week
1318159188311	24/05/2023	49-hadleigh-circuit-isabella-plains-canberra	$650 per week
1318159430911	24/05/2023	23-petherick-street-franklin-canberra	$810 per week
1318159647811	24/05/2023	154-ross-smith-crescent-scullin-canberra	$685pw
1318160450611	24/05/2023	4-9-oxley-street-griffith-canberra	$480 per week
1318068670511	24/05/2023	54-maribyrnong-avenue-kaleen-canberra	$480 per week
1318124409011	24/05/2023	2b-mcglashan-street-taylor-canberra	$320 per week
1318141214411	24/05/2023	14-weld-street-yarralumla-canberra	$2000 per week
1318149968911	24/05/2023	59-bilin-bilin-street-bonner-canberra	$750 per week
1318151541411	24/05/2023	53-zanci-street-crace-canberra	$720 pw
1318151622111	24/05/2023	19-galaxias-street-throsby-canberra	$800 per week
1318155757511	24/05/2023	31-15-stockman-street-lawson-canberra	$570 per week
1318157361111	24/05/2023	72-tay-street-watson-canberra	$520 per week
1318158044911	24/05/2023	8a-dalyell-street-chisholm-canberra	$645 per week
1318158093511	24/05/2023	19-berenice-street-taylor-canberra	$600 Per Week
1318158917111	24/05/2023	2-barlee-place-stirling-canberra	$580 per week
1318158985911	24/05/2023	6-wildman-street-franklin-canberra	$610 per week
1318159188311	24/05/2023	49-hadleigh-circuit-isabella-plains-canberra	$650 per week
1318159430911	24/05/2023	23-petherick-street-franklin-canberra	$810 per week
1318159647811	24/05/2023	154-ross-smith-crescent-scullin-canberra	$685pw
1318160450611	24/05/2023	4-9-oxley-street-griffith-canberra	$480 per week
1318141383811	25/05/2023	8-patrick-shaw-street-casey-canberra	$780 per week
1318143693911	25/05/2023	1-swift-place-macgregor-canberra	$590-$610
1318146323111	25/05/2023	27-50-hillcrest-street-crace-canberra	$500 pw
1318148900011	25/05/2023	10-hagelthorn-street-farrer-canberra	$700 per week
1318149237211	25/05/2023	3-50-lowanna-street-braddon-canberra	$620 per week
1318151806111	25/05/2023	14-namoi-place-kaleen-canberra	$570 per week
1318154393311	25/05/2023	2-endrick-place-kaleen-canberra	$600 per week
1318158053511	25/05/2023	38-max-purnell-street-forde-canberra	$760 Per Week
1318158154011	25/05/2023	12-brebner-street-evatt-canberra	$600 per week
1318158183411	25/05/2023	1019-15-bowes-street-phillip-canberra	$550 per week
1318158630211	25/05/2023	22-dobikin-street-crace-canberra	$510 per week
1318159601511	25/05/2023	19b-bronhill-street-moncrieff-canberra	$600 pw
1318159732911	25/05/2023	3-camm-street-holder-canberra	$780.00 per week
1318159931111	25/05/2023	31-middleton-circuit-gowrie-canberra	$670 per week
1318160221911	25/05/2023	14-judith-wright-street-franklin-canberra	$760 per week
1318160387611	25/05/2023	51-ashburner-street-higgins-canberra	$660 per week
1318160670011	25/05/2023	38-13-chandler-street-belconnen-canberra	$530 per week
1318160727811	25/05/2023	22-arthur-circle-forrest-canberra	$1,400 per week
1318160826211	25/05/2023	511-6-cape-street-dickson-canberra	$550 per week
1318160849111	25/05/2023	34-vandyke-street-crace-canberra	$710 - $730
1318162619811	25/05/2023	37-1-skuta-place-denman-prospect-canberra	$650 pw
1318162785411	25/05/2023	43-44-jerrabomberra-avenue-narrabundah-canberra	$580 pw
1318163458811	25/05/2023	327-335-anketell-street-greenway-canberra	$530 Per Week
1318163602111	25/05/2023	18-dadswell-street-whitlam-canberra	$950 per week
1318141383811	25/05/2023	8-patrick-shaw-street-casey-canberra	$780 per week
1318143693911	25/05/2023	1-swift-place-macgregor-canberra	$590-$610
1318146323111	25/05/2023	27-50-hillcrest-street-crace-canberra	$500 pw
1318148900011	25/05/2023	10-hagelthorn-street-farrer-canberra	$700 per week
1318149237211	25/05/2023	3-50-lowanna-street-braddon-canberra	$620 per week
1318151806111	25/05/2023	14-namoi-place-kaleen-canberra	$570 per week
1318154393311	25/05/2023	2-endrick-place-kaleen-canberra	$600 per week
1318158053511	25/05/2023	38-max-purnell-street-forde-canberra	$760 Per Week
1318158154011	25/05/2023	12-brebner-street-evatt-canberra	$600 per week
1318158183411	25/05/2023	1019-15-bowes-street-phillip-canberra	$550 per week
1318158630211	25/05/2023	22-dobikin-street-crace-canberra	$510 per week
1318159601511	25/05/2023	19b-bronhill-street-moncrieff-canberra	$600 pw
1318159732911	25/05/2023	3-camm-street-holder-canberra	$780.00 per week
1318159931111	25/05/2023	31-middleton-circuit-gowrie-canberra	$670 per week
1318160221911	25/05/2023	14-judith-wright-street-franklin-canberra	$760 per week
1318160387611	25/05/2023	51-ashburner-street-higgins-canberra	$660 per week
1318160670011	25/05/2023	38-13-chandler-street-belconnen-canberra	$530 per week
1318160727811	25/05/2023	22-arthur-circle-forrest-canberra	$1,400 per week
1318160826211	25/05/2023	511-6-cape-street-dickson-canberra	$550 per week
1318160849111	25/05/2023	34-vandyke-street-crace-canberra	$710 - $730
1318162619811	25/05/2023	37-1-skuta-place-denman-prospect-canberra	$650 pw
1318162785411	25/05/2023	43-44-jerrabomberra-avenue-narrabundah-canberra	$580 pw
1318163458811	25/05/2023	327-335-anketell-street-greenway-canberra	$530 Per Week
1318163602111	25/05/2023	18-dadswell-street-whitlam-canberra	$950 per week
1318147404611	26/05/2023	148-jackie-howe-crescent-macarthur-canberra	$795 per week
1318153771811	26/05/2023	19a-negus-crescent-watson-canberra	$770 per week
1318155593711	26/05/2023	95-11-irving-street-phillip-canberra	$600 Per Week
1318155861511	26/05/2023	21-mirrool-street-duffy-canberra	$560 Per Week
1318156238011	26/05/2023	24-loveday-cres-casey-canberra	$650 per week
1318156805811	26/05/2023	57-144-flemington-road-harrison-canberra	$550 per week
1318157033111	26/05/2023	120-overall-avenue-casey-canberra	$700
1318157366811	26/05/2023	13-20-greenwood-st-denman-prospect-canberra	$620 per week
1318157373111	26/05/2023	8-ronald-walker-street-casey-canberra	$760-$780
1318157548611	26/05/2023	7-28-de-burgh-street-lyneham-canberra	$580 per week
1318158628611	26/05/2023	9b-braggett-street-gungahlin-canberra	$500 per week
1318158807211	26/05/2023	40-getting-crescent-campbell-canberra	$1100
1318159372611	26/05/2023	6-phillipa-weeks-watson-canberra	$650 per week
1318159927911	26/05/2023	8-degraves-crescent-wanniassa-canberra	$670-$680
1318161022611	26/05/2023	26-hallen-close-swinger-hill-canberra	$580.00 per week
1318161186611	26/05/2023	414-2-gribble-street-gungahlin-canberra	$510 per week
1318162863911	26/05/2023	266-84-chandler-street-belconnen-canberra	$455 per week
1318163030711	26/05/2023	901-2-gribble-street-gungahlin-canberra	$510 pw
1318147404611	26/05/2023	148-jackie-howe-crescent-macarthur-canberra	$795 per week
1318153771811	26/05/2023	19a-negus-crescent-watson-canberra	$770 per week
1318155593711	26/05/2023	95-11-irving-street-phillip-canberra	$600 Per Week
1318155861511	26/05/2023	21-mirrool-street-duffy-canberra	$560 Per Week
1318156238011	26/05/2023	24-loveday-cres-casey-canberra	$650 per week
1318156805811	26/05/2023	57-144-flemington-road-harrison-canberra	$550 per week
1318157033111	26/05/2023	120-overall-avenue-casey-canberra	$700
1318157366811	26/05/2023	13-20-greenwood-st-denman-prospect-canberra	$620 per week
1318157373111	26/05/2023	8-ronald-walker-street-casey-canberra	$760-$780
1318157548611	26/05/2023	7-28-de-burgh-street-lyneham-canberra	$580 per week
1318158628611	26/05/2023	9b-braggett-street-gungahlin-canberra	$500 per week
1318158807211	26/05/2023	40-getting-crescent-campbell-canberra	$1100
1318159372611	26/05/2023	6-phillipa-weeks-watson-canberra	$650 per week
1318159927911	26/05/2023	8-degraves-crescent-wanniassa-canberra	$670-$680
1318161022611	26/05/2023	26-hallen-close-swinger-hill-canberra	$580.00 per week
1318161186611	26/05/2023	414-2-gribble-street-gungahlin-canberra	$510 per week
1318162863911	26/05/2023	266-84-chandler-street-belconnen-canberra	$455 per week
1318163030711	26/05/2023	901-2-gribble-street-gungahlin-canberra	$510 pw
1318145549511	27/04/2023	409-15-bowes-street-phillip-canberra	$480 pw
1318103420111	27/05/2023	35a-poynton-street-hughes-canberra	$495 per week
1318103420111	27/05/2023	35a-poynton-street-hughes-canberra	$495 per week
1318154688611	28/04/2023	unit-61-corner-light-street-and-evans-crescent-griffith-canberra	$600-$650 per week
1318151627911	28/05/2023	26-beauchamp-street-deakin-canberra	$850 per week
1318163301611	28/05/2023	18-wallabalooa-street-ngunnawal-canberra	$680 per week
1318151627911	28/05/2023	26-beauchamp-street-deakin-canberra	$850 per week
1318163301611	28/05/2023	18-wallabalooa-street-ngunnawal-canberra	$680 per week
1318151354511	29/04/2023	2-80-newdegate-street-deakin-canberra	$1,200 per week
1318151354511	29/04/2023	2-80-newdegate-street-deakin-canberra	$1,200 per week
